AuthorId,PaperIds
1056096,2188648 2142303 2128873 1899953 1614507 1591309 1532678 1387631 1135395 1090234 984897 887673 695459 681087 647524 638503 567254 482464 409447 377020 60836 1835950 1991079 1740769 1704954 1594687 1304129 1296280 1291140 1282998 1188109 1176513 815988 353743 188502 64132 1516687 1130303 638828 323822 1961669 941698 560607 277503 172455 1047013 351243 25911 2145916 2234025 2008102 1416796 760407 660137 531935 396067 1907982 963268 274361 2059302 1809892 1284922 1905507 778375 1556298 554324 516134 2012286 1956992 1667624 1395238 973021 2121016 2051748 1519959 1280414 2073271 1352669 1366055 212706 1758814 1624995 692181 281677 1836676 1550132 1400249 1499830 1725193 1665535 2300 1983087 1485500 473990 45635 8818 323466 20943 597869 201031 2211417 1277359 1143179 299952
1670498,1358080 975641 492090 1179262 1175455 738318 337475 646980 349554 1830611 1565372 981154 330655 61880 2040545 2105007 1964716 2187546 1916868 524944 1055187 1048702 513266 148845 1751088 1461651 701833 1447874 1747687 1508398 1412948 1272285 827893 442366 1678343 969014 1271946 1124482 1983444 1173570 1971671 1369008 100465 870330 660792 1917885 1326415 2222300 1910312 1662282 1384050 1110336 402243 1705684 992389 36931 1279810 190337 743754 108271 2193373 1155633
1981801,928158 2017154 2150692 1398378 108920 108920
376176,1853215 601594 431488 1285898 1149573 1115404 1736526 745145 390058 1123410 1123410
1645940,2041521 212937 1375352 2178485 909494 1581234
2104694,1300369 1680745 887445 550312 930661 690953 308118 2089092 601317 84097 1550638 1285627 2111941 572698 1179183 174605 2222890 2196211 2104480 343779 680821 2211620 440388 149743 131262 849783 1417283 938060 2181102 1831697 1199982 781844 2195052 2111998 1775611 1110961 690135 53140 662565 2244280 705824 1301717 494811 87465 2247723 2019912
2170234,309028 1239848 1147003 232634 1441781 1532537 1218813 2140163 250849 1536668 1341088
417147,2058405 195791 106763 688388 2037256 1974963 250663 1879215 1641547 1548677 1349720
548237,1583660 2120169 1456241 729071 2029289 900203 657862 1221005 1016192 1642777 2141097 615963 1891838 1425419 2217250
2186639,1517692 1101501 1793706 1117374 1724889 2201927 1788525 178283 2195496 1801961 1800296 984891 1313474
720275,1734912 1527497 1486851 1079728 86846 1701183 2111697 2082799 2078740 1867404 1676605 1242843 1081665 898145 484300 316745 229709 134760 916952 889653 627886 236160 122778 1870079 1859299 1765433 1182986 1034497 1027802 408565 122023 2169023 1751768 1324978 1032999 2109742 2030550 603237 1807338 2219863 1683457 1616873 1379244 1156794 1054244 1023954 852280 717314 513439 125119 1959998 2242439 1619206 1288314 937581 866871 763290 42870 1640152 959732 877281 1660742 1000212 982004 917332 844364 1893911 494259 1002214 412082 1831350 817697 2254784 2106884 1822159 1771550 1675814 1261515 1064713 1021797 460352 274521 74507 1781 1981200 1499084 245463 935887 566486 279341 1353622 906079 193209 124398 1886844 1637632 1563184 388151 1016170 590701 378027 1954128 1892352 1013572 837186 521799 146104 49073 415410 2197889 1806645 1583621 770274 124765 1267504 853171 390027 299518 1837404 1464353 1391992 1122597 935060 898956 745235 226241 13802 9715 2103472 599155 2154452 1694243 1209775 1046787 781485 501016 102879 2142468 1172304 65271 1256406 602160 533336 518056 283798 1671063 1659225 1873664 1712466 1523990 1464113 1241957 476379 1116151 108415 1235821 611341 422241 182971 1126808 1416264 1099383 188015 1968979 1887393 1754594 1009325 865852 683230 471158 522741 1566847 2197967 280898 278169 1963291 1388386 27833 708120 1170261 1160748 2250697 901970 162084 1605495 1461530 577753 439923 2120056 1910541 672995 54676 2157818 1947932 1936425 764632 317778 1361853 1215621 1075990 788931 1250759 699738 321793 116135 1591062 825386 744744 2071851 1800476 1637556 1095006 673657 487517 390189 1155714 1092614 487317 201071 2044700 1803202 1592332 1010405 815233 168052 993871 1754770 593141 1173968 2132290 1507021 1095995 585952 196767 531109 364975 1788831 2092458 1611082 1608780 1601371 1597416 1300029 890764 269382 1773204 1561616 1530144 1480463 1062021 1281849 1057137 401387 21561 676 1377489 1794936 1088909 917709 1913187 1389834 2220536 1842236 1748969 1611546 1565694 591756 371370 190012 136043 1877798 1711620 1611049 2046335 2000249 1572749 432175 1511379 1039815 488468 1792562 1430120 679234 320522 1432295 1430135 1232787 1028906 636623 34821 1589417 213618 1877629 512305 487879 1902679 68497 508859 201947 240960 2233058 2199172 1754474 1464303 1022838 413433 221191 1673202 704612 2249963 2208318 2121344 2020410 1831910 1331201 1056232 978404 418874 128883 1419579 1427569 1944903 325944 1260338 1203642 279425 1833298 1229058 307646 72944 126691 1720639 1191111 1620407 1281754 942082 489378 398926 2068262 966094 52962 2171652 1850729 610989 173424 158008 137126 2072603 652232 1926795 1577886 289535 59961 1404165 1839406 81488 317189 787694 574224 2216469 2201145 2147938 2140975 2092036 2060367 2041809 2036293 1985628 1970507 1958482 1825922 1701741 1664371 1567845 1452382 1444964 1441688 1439897 1426839 1243512 1240369 1113450 1101593 1067496 1032782 1029321 1021884 982310 978449 963738 901195 847598 831602 807247 792760 680974 673779 658482 584416 517869 479843 448752 441960 381989 372528 368689 271364 271013 261483 232155 228863 130600 99307 80691 69654 34373 3744
1285528,2137883 2062817 2034038 1072942 101416 885121 2224897 894774 682413 1465457 2121846 2110603 2134527 1053169 353894 264338 216167 1685638 1100209 809347 1984623 2027256 612604 335960 284603 2088549 652938 1872827 1633757 76159 773179 71560 1464008 1523330 1987248 1600010 1052985 894133 1999395 1452348 1431672 78439 1699440 1112467 982983 782686 2016679 1033985 797784 686726 587790 411909 353494
1097114,1789675 491576 2069117 1265687 2251365 1652584 391805 2090131 1968421 1281324 545501 711559 3615
2112924,2192547 1953644 1803382 1775288 1714928 1674899 1640373 1613980 1577696 1566983 1526710 1445973 1356811 1279387 1201016 1184702 1093019 1063948 1053274 1007291 976880 901167 644231 445049 432022 399025 246437 217268 90628 39370 33083 2158300 2045743 862992 604283 511304 308303 261424 207992 200444 1576930 1411347 791142 759407 2115407 1649380 1249942 1121982 2054380 1491360 2229143 1891149 1446992 1189888 793249 724460 302323 12276 2027827 1443817 1005083 672932 607374 229812 2097821 1664757 891490 632308 175456 1258565 1073624 1656714 151168 1524028 258243 2160212 1283031 42205 708342 494227 2170678 1947808 1551878 1315707 970063 702967 91148 14196 1719494 1705388 1588678 1222852 827568 777452 757850 430391 2063869 1440999 1006951 1791667 918074 647164 643932 713201 2090702 643287 52618 46842 1792934 1406388 964360 963066 656165 2151399 1871366 1533869 1491837 1145171 968892 853773 2247053 1909514 1072729 1018029 648484 907053 521426 352463 2235530 2232953 2007974 1876767 1808160 1586367 1260566 1064699 809136 807091 724668 389943 131353 113846 1368964 1445966 951328 727144 362512 313086 172899 2240421 2023518 1740732 1390741 851652 554226 145773 2244442 2230823 2129475 2015177 1407407 1089844 1072285 496255 252617 227186 196722 92923 2089460 1996452 1498290 802926 574592 243075 214751 92771 66275 1593807 796274 663838 429481 297740 1607526 696567 160504 1718361 848809 2005171 1441642 2012691 1789422 1253160 858262 768217 481344 438930 1722656 788232 2179732 1784829 1782120 1636523 808807 1243177 951355 1675863 1658342 1344906 959189 934458 2038822 1222503 1167923 741925 501574 58488 1182203 329983 257034 89245 1057483 518392 302725 2022154 2029401 2019051 1581171 1575434 1294659 1185460 1134318 992708 814181 640327 412344 339932 319540 289872 172800 145990 2250858 1925240 1891114 1219780 1182307 1081753 598860 2134390 484435 921532 873668 566557 360617 157468 1409868 1023959 1215112 879703 111465 288699 1915789 1782119 1260630 773350 477022 1239854 765452 57001 464322 318366 1108809 1103793 1320534 1306182 2013425 746964 259455 1280440 1622487 632521 1178472 1481651 907236 854243 1075529 1076172 1482166 1585599 2107902 1018418 640112 1155748 604554 550728 834955 376707 1579920 1124973 489629 317905 630726 2202596 2040159 735301 628411 403555 101713
1568666,2067439 1719263 15365 1952812 1867811 1595577 1403690 724031 770181 486592 1817095 1076347 830372 481258 2097678 1631590 966808 667123 127767 280953 127442 1591851 888685 41454 2108059 1407014 436610 356561 883705 1618012 1429087 1270094 628717 692282 741406
1695134,1865420 1392424 1968214 1843044 31090 1911760 326735 249373 1861752 184354 1443440 1529509 416189 2131802 112548 89220 1430169 1970616
2178466,738760 353515 349202 1486144 1046016 69539 14240 1155046 1550480 815973
2235812,642477 504052 1379169 442987 2177333 2033453 338883 2008411 1017584 94549 1617036 1604109 674307
2236318,1856245 1972429 2000647 1307152 643958 241397 159699 364229 1607256 243437 1558964 419634 1914826 1401027 1697368 885199 1695106 1783605 1121111 347825 2071165 679313 1587183 294921 191592 1971438 1107299 1693519 2100939 107462 1679436 58862 132444 1993805 1714530 903491 895201 2143733 1143005 1077478 2072244 1775887 952810 168915
1416633,209376 185800 1950958 84331
1965498,2024249 39170 2217021 1629508 1835235 1186461 348614 2074835 720466 631313 402079 1636071 627658 616433 1571807 639137 1196403 1760385 594303 2169850
2172149,2236832 2191058 2168077 2111692 2051637 1976261 1863564 1823092 1697021 1630874 1386177 1380319 1361194 1165943 1080574 970741 806321 763038 696463 657320 618464 547286 532717 343980 338532 226687 170402 160711 159390 974720 437964 932692 310817 301962 35363 2213323 2159619 878260 1950530 1832334 918507 830538 15763 2225313 86495 16321 2200256 536336 336028 180441 1808971 1766304 1634509 1436317 1342431 1323165 1308572 1209995 509270 248450 84365 1189295 2218553 1023671 1284759 2002153 96835 926216
1392065,1487759 286537 210670 508336 295972 1247207 278021 164819 1350902 749756 1902474 1710659 2038022 1819630 1912912 1034459 1102110 1634549 1391518 355641 157437
1396641,1280917 940459 2184185 1616051 1147103 1878898 1157844 448050
1113547,1246493 522822 213237 1364789 1364789 1364088 825163 521490 358820 358820 358820 215366 1266846 1241859 115794 2251803 2139355 1902130 1809475 1385090 2119814 1265071 706966 340694 1805608 1342693 1263281 1263281 1263281 795350 1647279 923962 523009 523009 523009 1072284 104677 94901 2243145 2052563 1678280 1636835 845987 437433 330820 293691 799900 2104017 2104017 1276718 1220152 1220152 1398793 1398793 1244549 87587 2185714 858879 354972 1895193 716629 1027001 682560 643457 38340 1974552 1078282 479894 1205758 1965628 1747385 891384 1812042 1801261 818857 804219 474325 454816 413894 171005 4023 1713576 2002834 1580972 1557992 202015 202015 2200897 2162271 1967008 1413929 1405615 1405615 2183118 1231185 845912 1976019 1773851 800262 85396 1457790 1140010 2183839 2035558 517741 151809 26711 2063346 1533107 666402 1445033 1589783 1456755 758406 603826 1135147 1718411 205915 1939250 1504849 733271 1168717 2195291 675781 1405320 589483 1936589 1848029 696613 1634392 1265726 539563 760737 2188292 801587 64906
1236428,350193 73757 944227 1724087 1276486
114127,437408 1923693 57571 2051769 670231 650577 2083136 1916458 1459798 2176087 1962830 1780090 812938 438833 1840915 1088747 560490 542010 442539 313699 464364 2160367 2014576 1121008 1094842 889575 784219 418237 2230760 2215286 1669096 1307649 1001097 383264 118229 94415 77813 1933018 853257 623807 1268472 1168618 1425175 483272 2222538 1507074 525046 375096 1209407 852328 2112719
490967,1081278 432238 1960394 1826849 1534479 1506937 1485391 1216298 275042
548312,1796090 1309885 1059536 1516163 1041250 465754 68516 59108 955007 926711 51664 1662561 963207 1862096 367916 2064562 1972589 2137227 1927006 1430097 1318297 1938075 319917 997539 749094
1678812,2222211 2171814 1956413 1950226 1868611 1706639 1631065 1428410 1400357 1338374 1316721 1103448 1010903 874502 836244 660022 629181 465538 459281 405015 334635 56759 1801956 782831 132842 2020904 1283626 972857 871693 1295034 830323 1494785 1118428 1049239 611838 2160448 1896016 1077621 213460 2096882 1549713 890666 605585 2028013 1208591 195970 1815266 1813125 1578802 1197750 936966 201221 169616 137686 129271 106445 64686 2048585 1852145 1231723 1081569 875831 837426 657188 574792 1712815 1456260 1366612 1115676 369632 349558 1974898 124411 868698 1759616 1515588 595228 1585393 1307291 1985898 1432405 959468 2095661 1890260 1348712 690412 131945 541545 2154173 1411856 1067869 998849 250211 185669 38419 927137 277622 154503 328412 636325 1906496 1280728 3371 1179140 546694 478723 2257076 1465553 1341205 1282628 989008 808799 770606 602387 37378 2000712 236150 78266 617953 447647 1734220 1673354 1060103 618222 1173287 616949 1780137 2188590 1389770 2105264 1924330 1667616 1614826 1517373 1021439 910869 864651 693489 589148 419616 13098 1857634 1062051 355635 1896411 1360691 1248826 339471 1256560 754745 595659 341045 970252 651283 2173961 1450600 1026743 156129 66089
1433065,1751775 589388 476691 54452 179222 1937810 2011938 440848 562481 821431 1324886 1150275 2065719 862213 513751 505316 141428 196846 1450686 201789 811866 2234986 1439995 1006531 688932 1209281 566086 119913 1054898 1994102 1465524 1858752 1811991 1130482 249705 1172529 1987949 2108507 1585252 592796 480839 863715
1187315,1719339 1412153 1104702 932865 854049 854049 1282994 154160 1867572 1375629 1209607 537920 444591 202438 1610780 1610780 1133655 737136 535512 2210378 1390630 1390630 964636 871822 287380 1330348 1271539 234609 130058 607758 88138 725499 596992 1969398 1969398 1784023 1784023 1066277 1066277 316087 316087 678555 418270
81405,5861 5861 2128211 2128211 385814 2135831
1678847,857274 747598 494423 326531 1603214 992439 637602 1087451 1259936 281175 1608121 1276793 621964 2209233 2127065 1865006 1418325 1358519 1276932 274084 259442 1159963 1323982 895996 338765 1594833 357922 1788637 467127 2135308 1533204 654680 407148 1434270 1005546 450614 578461 1714442 1339975 598035 1888255 1767679
1092183,1588814 931486 513271 168544 883597 1993544 1805311 403169 1159732 1762033 1915548 1838598 1470229 1404183 1349647 1214982 1159318 1120938 1544154 1029621 973902 838830 442585 2218774 1150028 1555850 1268999 889544 130389 1101657 1006330 135906 1163419 355263 1135810 1089659 482391 268182 1187867 437135 1541345 1497832 1100248 2249279 1565099 463905 220307 161014 2057792 1944512 1656969 1428957 1253380 553653 403350 3815 2132540 1976131 1484209 1401123 879179 690227 479754 370403 300422 280063 1959581 1876779 1552957 1099013 1022569 709962 683130 839667 1995590 1963463 1663186 745135 518263 1679909 1025735 487942 690690 524279 1809600 2114983 1229312 919208 673141 2187742 1460403 1316726 1246119 1198158 1183568 860184 770054 669083 612019 70789 780860 724245 433132 240860 1214113 513116 332921 284991 362725 2168099 2003897 1791610 1019443 1447468 1114387 1997093 376927 1309648 1850072 1284863 941258 1864469 1671613 1709207
1859092,1777572 1130867 1224961 158733 240822 222652 579771 860150 2124837 1687315 1609172 1224931 1064000 57818 281711 1153932 878341 694988 2050441 2199059 1270561 2213961 1326235 1003823 1267114 391832 1059109 2235689 297218
744992,395570 457009 2246951 1709944 949155 1378121 1412969 1386497 789383 624957 614579 394082 300465 124856 1505341 529553 2226993 760403 1097395
417315,2044594 1161670 889782 1862080 1848432 1410647 688408 495673 466842 70510 34932 15304 128535 1636201 1376786 997487 500903 372170 1753372 40208 1637308 1018917 1439665 192827 2147414 1797987 1465476 1333962 58055 1677709 1599091 1431569 771424 1746357 471635 812616 2074995 858127 1608469 653487 486063 1106655 569830 2170517 1803743 1467717 1254903 515533 2194934 1935919 1797827 527158 371980 309962 1567847 1859466 1933711 78600
630308,1761241 950407 1947666 1720734 1650311 1977419 1077566 306331 185482 1961280 1903868 1595644 1418123 1351866 1192870 961136 1352397 800437 1215463 1075937 623109 274751
